"gene_id","gene_label","female_sig","male_sig","female_logFC","male_logFC"
"ENSG00000068001.15","HYAL2",FALSE,FALSE,-0.670391515510269,-0.505664849087016
"ENSG00000119862.14","LGALSL",FALSE,FALSE,-0.381565575520917,-0.608650129919817
"ENSG00000129204.17","USP6",FALSE,TRUE,1.36940343526974,1.0187097467345
"ENSG00000116299.18","ELAPOR1",FALSE,FALSE,1.19668773639758,0.439887883212561
"ENSG00000104763.21","ASAH1",FALSE,FALSE,-0.384767796891577,-0.486763475891076
"ENSG00000176029.14","C11orf16",FALSE,TRUE,2.05597552617245,1.30667545580475
"ENSG00000171843.17","MLLT3",FALSE,FALSE,0.265255508095833,0.0567280048301173
"ENSG00000187837.5","H1-2",FALSE,FALSE,-0.572946922668418,-0.0516783769810489
"ENSG00000306841.1","ENSG00000306841",FALSE,FALSE,1.34079261406624,0.821952252127937
"ENSG00000071575.12","TRIB2",FALSE,FALSE,-0.292061057970544,-0.0525539074626895
"ENSG00000197353.4","LYPD2",FALSE,TRUE,1.61410295209391,1.96238359381145
"ENSG00000148411.9","NACC2",FALSE,FALSE,-0.240598527594533,-0.0739813622947771
"ENSG00000108306.14","FBXL20",FALSE,FALSE,0.256510461672455,0.0315385199546148
"ENSG00000164284.16","GRPEL2",FALSE,FALSE,-0.466034312210796,-0.272542100656197
"ENSG00000198440.10","ZNF583",FALSE,FALSE,-0.381227353719428,-0.264282491148984
"ENSG00000049759.21","NEDD4L",FALSE,FALSE,-0.475610642075002,-0.713892198544866
"ENSG00000178952.12","TUFM",FALSE,FALSE,-0.296768242949798,0.049531074358149
"ENSG00000108924.14","HLF",FALSE,FALSE,0.523124925616324,-0.127430173821447
"ENSG00000159348.14","CYB5R1",FALSE,FALSE,-0.245320316035859,-0.157896251845409
"ENSG00000008018.10","PSMB1",FALSE,FALSE,-0.242991348618184,-0.176693838047311
"ENSG00000112304.12","ACOT13",FALSE,FALSE,-0.279668787638063,-0.36688456108848
"ENSG00000107789.16","MINPP1",FALSE,FALSE,0.267616462475181,0.0325240782217362
"ENSG00000173137.13","ADCK5",FALSE,FALSE,-0.458392558364863,0.033009582748698
"ENSG00000007312.15","CD79B",FALSE,FALSE,0.821591031616564,0.93174635783214
"ENSG00000300917.1","ENSG00000300917",FALSE,FALSE,-0.985328797337448,-0.459246576604629
"ENSG00000149091.16","DGKZ",FALSE,FALSE,-0.33003410058136,-0.0138961357751697
"ENSG00000182853.12","VMO1",FALSE,FALSE,0.98431192770901,0.90529496531368
"ENSG00000103043.16","VAC14",FALSE,FALSE,-0.31613163062247,-0.179505764883205
"ENSG00000284959.4","TSHR-AS1",FALSE,FALSE,0.635043192755349,0.38964827405666
"ENSG00000115365.14","LANCL1",FALSE,FALSE,0.26873166736498,0.0414581713850977
"ENSG00000186260.18","MRTFB",FALSE,FALSE,0.460314830439767,-0.105323567458941
"ENSG00000182057.6","OGFRP1",FALSE,FALSE,-0.399743835501876,0.0562122246805851
"ENSG00000060749.17","QSER1",FALSE,FALSE,0.327585743688457,0.0943990891550994
"ENSG00000273437.1","ENSG00000273437",FALSE,FALSE,-0.575929314320124,-0.307478186374017
"ENSG00000081665.15","ZNF506",FALSE,FALSE,0.383811353662385,0.309372900778504
"ENSG00000264745.2","TTC39C-AS1",FALSE,FALSE,0.93265095752227,0.728058374915868
"ENSG00000124256.16","ZBP1",FALSE,TRUE,0.730161991468784,1.16365359662079
"ENSG00000177352.11","CCDC71",FALSE,FALSE,-0.272238931092629,-0.151009411525868
"ENSG00000215475.5","SIAH3",FALSE,TRUE,1.53084071171883,1.34155011928953
"ENSG00000175198.18","PCCA",FALSE,FALSE,0.222412053023945,-0.0726267674937748
"ENSG00000260228.7","CDH13-AS2",FALSE,FALSE,0.808291879489166,0.332472459155204
"ENSG00000082068.10","WDR70",FALSE,FALSE,0.194277495485606,0.0444667427550982
"ENSG00000177600.11","RPLP2",FALSE,FALSE,-0.421216225492392,-0.031644793885194
"ENSG00000287110.4","ACAD9-DT",FALSE,FALSE,0.576944636476404,0.405402381744244
"ENSG00000131477.12","RAMP2",FALSE,FALSE,-0.641645244910972,-0.454793038050227
"ENSG00000196967.12","ZNF585A",FALSE,FALSE,0.432824727611024,0.0947513844584646
"ENSG00000204287.15","HLA-DRA",FALSE,FALSE,0.596171815355761,-0.204875199538506
"ENSG00000128708.14","HAT1",FALSE,FALSE,0.329304368389924,0.0607593412444931
"ENSG00000163507.16","CIP2A",FALSE,FALSE,0.510635172124969,0.69922818340875
"ENSG00000239857.8","GET4",FALSE,FALSE,0.686608770412067,0.552924785413238
"ENSG00000101542.10","CDH20",FALSE,FALSE,1.13870889346286,0.734751620348357
"ENSG00000248161.6","NFKB1-AS1",FALSE,FALSE,-0.732462320732453,-0.468404350152689
"ENSG00000064201.17","TSPAN32",FALSE,FALSE,-0.631915061886121,-0.158926859512065
"ENSG00000120471.16","TP53AIP1",FALSE,TRUE,1.83247304134237,1.8670982326333
"ENSG00000170482.18","SLC23A1",FALSE,TRUE,1.63557227804534,1.81000454610981
"ENSG00000237181.3","PRKAR1B-AS1",FALSE,FALSE,-0.540116922635873,0.209785900284361
"ENSG00000229666.3","MAST4-AS1",FALSE,FALSE,0.663301344527766,0.226191009893863
"ENSG00000108828.17","VAT1",FALSE,FALSE,-0.406512133627476,-0.266420394139947
"ENSG00000063660.10","GPC1",FALSE,FALSE,0.451081295738446,0.786758084038169
"ENSG00000246084.8","LINC02325",FALSE,FALSE,0.865428175080885,0.181972982207148
"ENSG00000147905.19","ZCCHC7",FALSE,FALSE,0.236964445525266,0.128187700158429
"ENSG00000247809.12","NR2F2-AS1",FALSE,FALSE,0.515667455494021,0.537109081978943
"ENSG00000148795.8","CYP17A1",FALSE,TRUE,-1.22431816625481,-1.95971687810638
"ENSG00000050165.20","DKK3",FALSE,FALSE,0.519865225993111,-0.0243209563742806
"ENSG00000084093.20","REST",FALSE,FALSE,0.333166761146662,-0.0409434620066174
"ENSG00000144115.19","THNSL2",FALSE,FALSE,-0.93698174444833,0.618611605643362
"ENSG00000185219.19","ZNF445",FALSE,FALSE,0.256034039213268,0.0746739414676911
"ENSG00000205111.11","CDKL4",FALSE,FALSE,0.963190814993263,0.444894062671349
"ENSG00000251141.7","MRPS30-DT",FALSE,FALSE,0.489590790131359,0.583588082413192
"ENSG00000119285.12","HEATR1",FALSE,FALSE,0.272483114479135,0.0129047940461584
"ENSG00000303622.1","ENSG00000303622",FALSE,FALSE,-1.39343083973062,-0.750697005970776
"ENSG00000141994.17","DUS3L",FALSE,FALSE,-0.335718080592698,-0.0819837188278072
"ENSG00000289399.3","ENSG00000289399",FALSE,TRUE,1.45302162968165,1.60685082044147
"ENSG00000166428.15","PLD4",FALSE,TRUE,0.817955197762834,1.05364883708527
"ENSG00000163393.14","SLC22A15",FALSE,FALSE,-0.420282222204489,-0.437280364389159
"ENSG00000269921.2","ENSG00000269921",FALSE,FALSE,0.462746824781957,0.212972384444149
"ENSG00000162433.16","AK4",FALSE,TRUE,0.759432086625677,1.08254374532923
"ENSG00000119383.22","PTPA",FALSE,FALSE,-0.342134189956383,-0.111556350545321
"ENSG00000242247.12","ARFGAP3",FALSE,FALSE,0.261219915677323,0.203153646885069
"ENSG00000290085.2","ENSG00000290085",FALSE,FALSE,0.466420850942107,0.52027715178468
"ENSG00000133678.15","TMEM254",FALSE,FALSE,0.459694225619289,0.128598232946731
"ENSG00000044446.13","PHKA2",FALSE,FALSE,-0.216218007595853,-0.0780768409090706
"ENSG00000130164.17","LDLR",FALSE,FALSE,-0.61946180810691,-0.475715853815506
"ENSG00000272902.2","TBC1D8-AS1",FALSE,FALSE,0.526975081434304,0.030683760264482
"ENSG00000137825.12","ITPKA",FALSE,TRUE,0.912362512547485,1.29217053471178
"ENSG00000080618.18","CPB2",FALSE,TRUE,-1.76945680420466,-2.54963500340255
"ENSG00000206573.12","THUMPD3-AS1",FALSE,FALSE,0.40858892751457,0.344177967973121
"ENSG00000105254.13","TBCB",FALSE,FALSE,-0.278625165054524,-0.0851782869038447
"ENSG00000127580.18","WDR24",FALSE,FALSE,-0.34283963108938,-0.145102153181403
"ENSG00000260118.1","ENSG00000260118",FALSE,FALSE,-0.727308416608374,-0.259830999595432
"ENSG00000164237.10","CMBL",FALSE,FALSE,0.346328462218056,-0.0100954959733395
"ENSG00000186329.10","TMEM212",FALSE,TRUE,2.22332633183773,1.62175139115511
"ENSG00000141552.19","ANAPC11",FALSE,FALSE,-0.422177690104746,-0.223560452110354
"ENSG00000160188.11","RSPH1",FALSE,TRUE,1.98290482051062,1.35384793091944
"ENSG00000116761.13","CTH",FALSE,FALSE,-0.705572907588596,-0.710308626907578
"ENSG00000079739.18","PGM1",FALSE,FALSE,-0.313270667159935,-0.233721857482515
"ENSG00000237289.11","CKMT1B",FALSE,TRUE,1.33881614141728,1.65664493827749
"ENSG00000118276.13","B4GALT6",FALSE,FALSE,0.466064566939708,0.116372904167807
"ENSG00000103549.23","RNF40",FALSE,FALSE,-0.255573589041827,-0.116526666739253
"ENSG00000164347.19","GFM2",FALSE,FALSE,0.318350036541213,0.0848249218415429
"ENSG00000176092.17","CRYBG2",FALSE,FALSE,-0.928557370427034,-0.67431209638924
"ENSG00000187801.16","ZFP69B",FALSE,FALSE,0.625394999316087,0.601456777196997
"ENSG00000215915.10","ATAD3C",FALSE,FALSE,-0.718698096518134,-0.176290494143802
"ENSG00000198400.15","NTRK1",FALSE,FALSE,0.798085079648761,0.701471583924555
"ENSG00000162438.12","CTRC",FALSE,FALSE,-1.20239949941685,-0.392125856160967
"ENSG00000135960.11","EDAR",FALSE,TRUE,1.27988035383929,1.04415379824305
"ENSG00000145022.6","TCTA",FALSE,FALSE,-0.396235319529314,-0.402802814463313
"ENSG00000306107.1","ENSG00000306107",FALSE,TRUE,1.4444003447622,1.10265429420604
"ENSG00000235616.1","ST13P2",FALSE,TRUE,-1.11831120426217,-1.52502772225153
"ENSG00000258633.2","RRAGAP1-AS1",FALSE,FALSE,-0.668446713788426,-0.48999951244398
"ENSG00000099795.8","NDUFB7",FALSE,FALSE,-0.447811628772999,-0.049905729489355
"ENSG00000154114.14","TBCEL",FALSE,FALSE,0.29022603541765,0.217659226542924
"ENSG00000145088.10","EAF2",FALSE,FALSE,0.496567835167955,0.432626698497846
"ENSG00000102904.16","TSNAXIP1",FALSE,TRUE,1.24002897815072,1.01929904886626
"ENSG00000198753.13","PLXNB3",FALSE,FALSE,0.692155480685398,0.422162856365655
"ENSG00000288792.1","ENSG00000288792",FALSE,FALSE,1.0713082379176,0.121546906921497
"ENSG00000164303.12","ENPP6",FALSE,FALSE,0.717249796275291,-0.1573958887389
"ENSG00000173456.5","RNF26",FALSE,FALSE,-0.298933103143632,-0.098321414839802
"ENSG00000125247.17","TMTC4",FALSE,FALSE,0.267374505749675,0.206028826851935
"ENSG00000100441.11","KHNYN",FALSE,FALSE,-0.266580902474877,-0.116215450565972
"ENSG00000196684.13","HSH2D",FALSE,FALSE,0.536741981795895,0.718201570154984
"ENSG00000277587.1","ENSG00000277587",FALSE,FALSE,1.04502202866337,0.97592032898866
"ENSG00000267871.7","ZNF460-AS1",FALSE,FALSE,0.523447709297578,0.297587679670147
"ENSG00000170160.20","CCDC144A",FALSE,FALSE,1.56844665538548,0.378537183808058
"ENSG00000226690.9","C7orf78",FALSE,TRUE,1.75456223909698,1.27000692433202
"ENSG00000179029.16","TMEM107",FALSE,FALSE,0.415515366144518,0.156287839708522
"ENSG00000253320.8","MAILR",FALSE,FALSE,0.572531322769358,0.576485183876821
"ENSG00000310005.1","ENSG00000310005",FALSE,FALSE,1.17771763066852,0.845587158342931
"ENSG00000162298.20","SYVN1",FALSE,FALSE,-0.260002681311655,0.196468854022263
"ENSG00000100865.15","CINP",FALSE,FALSE,-0.274902787694328,-0.191909643758429
"ENSG00000290888.2","ENSG00000290888",FALSE,FALSE,1.45675172828299,0.821181095308551
"ENSG00000165716.12","DIPK1B",FALSE,FALSE,-0.619411028505541,-0.161675693312203
"ENSG00000198876.14","DCAF12",FALSE,FALSE,0.223678764562276,0.0432990621189688
"ENSG00000116539.14","ASH1L",FALSE,FALSE,0.310219034380555,-0.0324449839484897
"ENSG00000091640.9","SPAG7",FALSE,FALSE,-0.258684861050853,-0.0828024400906404
"ENSG00000137124.9","ALDH1B1",FALSE,FALSE,0.516598807869212,0.856669686718372
"ENSG00000246339.7","EXTL3-AS1",FALSE,FALSE,0.657495221634771,0.625895319332977
"ENSG00000166704.14","ZNF606",FALSE,FALSE,0.401561864474406,0.239860727624471
"ENSG00000262663.1","ENSG00000262663",FALSE,FALSE,0.92231662693947,0.851078305045546
"ENSG00000184752.15","NDUFA12",FALSE,FALSE,-0.217132102868686,-0.29361572546868
"ENSG00000204116.12","CHIC1",FALSE,FALSE,0.355448641013376,0.37610490374832
"ENSG00000156239.13","HEMK2",FALSE,FALSE,0.417482918014109,0.187150983387548
"ENSG00000127452.9","FBXL12",FALSE,FALSE,-0.209143210499639,-0.0319133522518982
"ENSG00000153789.14","CIBAR2",FALSE,TRUE,2.03319758274213,1.87907350425463
"ENSG00000258289.11","CHURC1",FALSE,FALSE,0.394354144244535,-0.113438396175143
"ENSG00000221914.12","PPP2R2A",FALSE,FALSE,0.226878195924028,-0.00671733609938752
"ENSG00000173838.13","MARCHF10",FALSE,TRUE,1.85958883665596,1.36124002032362
"ENSG00000229334.3","TMEM44-AS2",FALSE,FALSE,-0.723992744756732,-0.271775157316433
"ENSG00000231064.10","THBS3-AS1",FALSE,FALSE,1.0436947881489,0.680999834228541
"ENSG00000116885.19","OSCP1",FALSE,FALSE,0.731467945243428,0.255685092689827
"ENSG00000138964.19","PARVG",FALSE,FALSE,-0.500545082703026,-0.191310709615414
"ENSG00000226496.4","LINC00323",FALSE,TRUE,0.904439285807847,1.01078500947092
"ENSG00000138767.15","CNOT6L",FALSE,FALSE,0.32545561293601,0.285469380612331
"ENSG00000172977.14","KAT5",FALSE,FALSE,-0.282548968854176,-0.0719333565017104
"ENSG00000156735.12","BAG4",FALSE,FALSE,0.302176024963326,0.055629057412891
"ENSG00000254122.3","PCDHGB7",FALSE,FALSE,0.628649851212994,0.0473158356649646
"ENSG00000227885.5","ENSG00000227885",FALSE,FALSE,0.628468371468896,0.332632076962288
"ENSG00000221947.9","XKR9",FALSE,FALSE,1.29737745459386,-0.446260612999494
"ENSG00000282221.2","ENSG00000282221",FALSE,FALSE,-0.810552567415268,-0.570558588099106
"ENSG00000107036.13","RIC1",FALSE,FALSE,0.298780953242201,0.213146330144236
"ENSG00000130035.10","GALNT8",FALSE,FALSE,-0.927028586236014,-0.227513135629605
"ENSG00000108953.18","YWHAE",FALSE,FALSE,0.289246756087481,-0.178706104541347
"ENSG00000165807.9","PPP1R36",FALSE,TRUE,1.08094368912098,1.05925484476813
"ENSG00000064787.15","BCAS1",FALSE,TRUE,1.27534167316166,1.22938468830653
"ENSG00000157349.18","DDX19B",FALSE,FALSE,-0.271869541839088,-0.104204044459964
"ENSG00000235527.8","HIPK1-AS1",FALSE,FALSE,0.982645539040413,0.184945108119537
"ENSG00000102967.13","DHODH",FALSE,FALSE,-0.4053609291044,-0.146239341992239
"ENSG00000179271.4","GADD45GIP1",FALSE,FALSE,-0.440708276467173,0.0574671943159615
"ENSG00000183258.13","DDX41",FALSE,FALSE,-0.235544359058349,-0.0779156136057351
"ENSG00000119397.20","CNTRL",FALSE,FALSE,0.460324868804039,0.196511635931873
"ENSG00000257335.8","MGAM",FALSE,TRUE,-1.32837316974449,-1.80540711332028
"ENSG00000148426.14","PROSER2",FALSE,FALSE,-0.49335875366183,-0.715620273360671
"ENSG00000290549.2","ENSG00000290549",FALSE,FALSE,1.13138671956475,0.425383140632092
"ENSG00000116586.13","LAMTOR2",FALSE,FALSE,-0.35721492939579,-0.126687062731191
"ENSG00000289579.1","ENSG00000289579",FALSE,FALSE,-0.594008100970953,-0.67142229955325
"ENSG00000186615.13","KTN1-AS1",FALSE,FALSE,0.355331762253361,0.451277407687579
"ENSG00000182963.12","GJC1",FALSE,FALSE,0.546849547532572,0.495821126945098
"ENSG00000112078.15","KCTD20",FALSE,FALSE,0.289789796398586,0.0842356662404322
"ENSG00000280832.4","GSEC",FALSE,FALSE,0.49728923221012,0.309400549917792
"ENSG00000280255.1","ENSG00000280255",FALSE,FALSE,-0.845280035603151,-0.273526622076564
"ENSG00000233016.10","SNHG7",FALSE,FALSE,-0.385649324604984,-0.413358686545883
"ENSG00000270640.1","ENSG00000270640",FALSE,TRUE,0.998498497479446,1.13217196741102
"ENSG00000183011.15","NAA38",FALSE,FALSE,-0.439285564341955,-0.0644087636848605
"ENSG00000198176.14","TFDP1",FALSE,FALSE,0.179296090872962,0.215278496947251
"ENSG00000159335.19","PTMS",FALSE,FALSE,-0.449377606585131,-0.126881210903046
"ENSG00000185504.18","FAAP100",FALSE,FALSE,-0.287867038611403,0.032542526325873
"ENSG00000102595.23","UGGT2",FALSE,FALSE,0.319735343166205,0.357034834153781
"ENSG00000262533.1","ENSG00000262533",FALSE,TRUE,1.64870759750153,1.7394527790326
"ENSG00000287051.1","KRT86-AS1",FALSE,FALSE,1.02317987521622,-0.186970821605738
"ENSG00000188822.8","CNR2",FALSE,TRUE,1.16600836565188,1.86584458765882
"ENSG00000087903.14","RFX2",FALSE,FALSE,0.617997609255866,0.542928095731511
"ENSG00000136942.16","RPL35",FALSE,FALSE,-0.38698022430419,-0.115602988214811
"ENSG00000181798.5","LINC00471",FALSE,FALSE,-0.699521085182736,-0.00832091789787454
"ENSG00000288559.1","ENSG00000288559",FALSE,FALSE,0.524336441999965,0.247316523604227
"ENSG00000150281.7","CTF1",FALSE,FALSE,-0.443522807004905,-0.400846099618049
"ENSG00000071553.19","ATP6AP1",FALSE,FALSE,-0.32921432648046,-0.263527324613041
"ENSG00000253873.6","PCDHGA11",FALSE,FALSE,0.472805868167158,0.332601237923449
"ENSG00000166669.15","ATF7IP2",FALSE,FALSE,0.420637866009441,0.397999787279385
"ENSG00000007923.18","DNAJC11",FALSE,FALSE,-0.212685648551408,-0.159821591941522
"ENSG00000143845.15","ETNK2",FALSE,FALSE,0.523700044884245,0.48339387343768
"ENSG00000215251.5","FASTKD5",FALSE,FALSE,-0.311973446026143,-0.244020961778269
"ENSG00000272630.1","ENSG00000272630",FALSE,FALSE,0.543165293032615,0.422636801999731
"ENSG00000105379.11","ETFB",FALSE,FALSE,-0.477822283958507,-0.14899544363954
"ENSG00000137312.16","FLOT1",FALSE,FALSE,-0.294630273172254,-0.35867264398888
"ENSG00000136897.8","MRPL50",FALSE,FALSE,0.200809041436281,-0.0368582877042902
"ENSG00000125149.12","PHAF1",FALSE,FALSE,-0.230136875101699,-0.21054708548908
"ENSG00000204856.13","FAM216A",FALSE,FALSE,0.343979715894822,0.128524174986052
"ENSG00000129654.9","FOXJ1",FALSE,FALSE,1.49207506518034,0.819730180151906
"ENSG00000172244.10","C5orf34",FALSE,FALSE,0.485061657601063,0.344341681334193
"ENSG00000100156.13","SLC16A8",FALSE,FALSE,-1.02369460790392,0.300106513697313
"ENSG00000124201.15","ZNFX1",FALSE,FALSE,-0.245573828876245,-0.244058852385116
"ENSG00000180185.13","FAHD1",FALSE,FALSE,-0.424236300871645,-0.212352954599153
"ENSG00000140937.15","CDH11",FALSE,FALSE,0.478798269906963,0.538030352287869
"ENSG00000136161.14","RCBTB2",FALSE,FALSE,0.258769173198361,0.0798286533396482
"ENSG00000176919.14","C8G",FALSE,FALSE,-0.809012098722254,-0.275415220583892
"ENSG00000175348.12","TMEM9B",FALSE,FALSE,-0.242800752853228,-0.266522558984621
"ENSG00000278970.5","HEIH",FALSE,FALSE,-0.358743848317291,-0.382741340037002
"ENSG00000290926.2","LINC03006",FALSE,FALSE,0.4391931244171,0.239127346663564
"ENSG00000279738.1","ENSG00000279738",FALSE,FALSE,0.611959588015814,0.330993340729316
"ENSG00000198948.13","MFAP3L",FALSE,FALSE,-0.553014004646362,-0.544253774507772
"ENSG00000198794.13","SCAMP5",FALSE,FALSE,0.642101425782454,0.703742617536952
"ENSG00000248810.5","LINC02432",FALSE,FALSE,-0.989348582526464,-0.258378158401583
"ENSG00000260018.3","MBTPS1-DT",FALSE,FALSE,-0.638356326230578,0.215686342666503
"ENSG00000163093.13","BBS5",FALSE,FALSE,0.519859299209674,0.549406833796084
"ENSG00000137807.17","KIF23",FALSE,FALSE,0.548100396613259,0.472151654667208
"ENSG00000228109.3","MELTF-AS1",FALSE,FALSE,0.55301527128099,0.495053357031134
"ENSG00000111885.8","MAN1A1",FALSE,FALSE,0.397420512556089,0.119489367896264
"ENSG00000100596.9","SPTLC2",FALSE,FALSE,-0.241099608516874,-0.31493121945252
"ENSG00000116983.14","HPCAL4",FALSE,FALSE,1.32703263242288,0.09217258020275
"ENSG00000178796.13","RIIAD1",FALSE,TRUE,1.73327744379867,1.25593908943005
"ENSG00000249249.3","TICAM2-AS1",FALSE,FALSE,0.461513519663628,0.22051710756364
"ENSG00000150594.7","ADRA2A",FALSE,FALSE,0.686969128626086,0.795291777143357
"ENSG00000167613.17","LAIR1",FALSE,FALSE,-0.72555338807527,-0.478278564903751
"ENSG00000182325.12","FBXL6",FALSE,FALSE,-0.390160095553927,-0.169185988232737
"ENSG00000179603.19","GRM8",FALSE,TRUE,-1.38329471406726,-1.50021329054689
"ENSG00000100528.13","CNIH1",FALSE,FALSE,0.274392757100848,0.208915006553955
"ENSG00000248019.4","FAM13A-AS1",FALSE,FALSE,-0.693551580391598,-0.0801472195451485
"ENSG00000236496.2","GPS2P1",FALSE,FALSE,-1.45582544915857,-0.215980795666189
"ENSG00000130202.11","NECTIN2",FALSE,FALSE,-0.328795499649134,-0.133335991162098
"ENSG00000182518.15","VCF2",FALSE,FALSE,0.372365678840041,0.154378493591859
"ENSG00000175879.9","HOXD8",FALSE,FALSE,0.974752220282064,0.678075203002014
"ENSG00000251364.10","SYT9-AS1",FALSE,FALSE,0.70030968671278,0.476607852542868
"ENSG00000119650.14","IFT43",FALSE,FALSE,0.421227962542207,0.509135341808521
"ENSG00000159228.13","CBR1",FALSE,FALSE,-0.317979653613929,-0.427132684893643
"ENSG00000289261.2","ENSG00000289261",FALSE,TRUE,-0.695862471756076,-1.02677155288823
"ENSG00000197852.12","INKA2",FALSE,FALSE,-0.332920980374026,-0.2452027451097
"ENSG00000272462.5","LINC02980",FALSE,FALSE,0.339736341226179,0.106877477807011
"ENSG00000085415.17","SEH1L",FALSE,FALSE,-0.303469753349593,-0.111521473379717
"ENSG00000002726.22","AOC1",FALSE,FALSE,1.1411805430302,0.857874165175627
"ENSG00000198026.9","ZNF335",FALSE,FALSE,-0.268981352941799,-0.0441629564784947
"ENSG00000106009.17","BRAT1",FALSE,FALSE,-0.261017929187702,-0.0141753461292993
"ENSG00000105983.24","LMBR1",FALSE,FALSE,0.283642194379301,-0.0300475484029903
"ENSG00000232618.2","HIVEP2-DT",FALSE,FALSE,0.810099388109511,0.520231303731541
"ENSG00000288818.2","ENSG00000288818",FALSE,FALSE,0.591222754934704,0.583661084355753
"ENSG00000178104.22","PDE4DIP",FALSE,FALSE,-0.262852940050224,-0.277190363724322
"ENSG00000146063.21","TRIM41",FALSE,FALSE,-0.229848139844255,-0.0855131212834781
"ENSG00000118762.9","PKD2",FALSE,FALSE,0.396781311699477,0.506381801516201
"ENSG00000162377.7","COA7",FALSE,FALSE,-0.260856790563861,-0.233029509890505
"ENSG00000182831.13","HAPSTR1",FALSE,FALSE,0.242306195838221,0.0473738979531175
"ENSG00000120899.19","PTK2B",FALSE,FALSE,-0.339062850127572,-0.14361740829608
"ENSG00000145242.15","EPHA5",FALSE,FALSE,1.12588489729315,0.75913981081332
"ENSG00000298487.1","ENSG00000298487",FALSE,FALSE,-0.918154344166888,-0.835320967149292
"ENSG00000087495.18","PHACTR3",FALSE,FALSE,-0.744501670314495,-0.875675518264581
"ENSG00000196169.16","KIF19",FALSE,TRUE,1.53473686895997,1.55347572271422
"ENSG00000205060.12","SLC35B4",FALSE,FALSE,0.242525031794691,0.210253706816501
"ENSG00000162650.18","ATXN7L2",FALSE,FALSE,-0.378430389119903,0.0400514446300315
"ENSG00000267002.5","ENSG00000267002",FALSE,FALSE,0.4464807851021,0.257658828972912
"ENSG00000104369.6","JPH1",FALSE,TRUE,-0.573725641033852,-1.00855203465466
"ENSG00000185104.22","FAF1",FALSE,FALSE,0.211072487841629,0.156116507107339
"ENSG00000162426.17","SLC45A1",FALSE,FALSE,0.616686246363347,0.173078294291039
"ENSG00000149016.17","TUT1",FALSE,FALSE,-0.373149740082698,-0.0167368424157499
"ENSG00000179051.15","RCC2",FALSE,FALSE,0.364948999346513,0.145621021438667
"ENSG00000100290.4","BIK",FALSE,TRUE,0.892469840863855,1.08849809916806
"ENSG00000224596.10","ZMIZ1-AS1",FALSE,FALSE,0.608018928971958,0.593029013162302
"ENSG00000251369.10","ZNF550",FALSE,FALSE,0.439475441864192,-0.00324031117618206
"ENSG00000241472.9","PTPRG-AS1",FALSE,FALSE,0.748059104341543,0.0935500931945707
"ENSG00000105568.20","PPP2R1A",FALSE,FALSE,-0.255895027157683,-0.00478517433830827
"ENSG00000111321.12","LTBR",FALSE,FALSE,-0.276600112975227,-0.236161570577359
"ENSG00000117408.12","IPO13",FALSE,FALSE,-0.262241361978552,0.0186480193228631
"ENSG00000165246.16","NLGN4Y",FALSE,TRUE,-1.41378779948617,1.52248206906397
"ENSG00000186417.16","GLDN",FALSE,FALSE,-0.814086445235953,-0.549891729133186
"ENSG00000268555.3","ENSG00000268555",FALSE,TRUE,-0.839481390993027,-1.31888855162112
"ENSG00000163900.12","TMEM41A",FALSE,FALSE,-0.293163540062917,-0.365135444258421
"ENSG00000119414.13","PPP6C",FALSE,FALSE,-0.217913258099392,-0.242914042476349
"ENSG00000196126.13","HLA-DRB1",FALSE,FALSE,1.15362719952302,0.340983403836501
"ENSG00000116819.9","TFAP2E",FALSE,FALSE,-0.496686321587653,-0.0544886236274682
"ENSG00000163565.21","IFI16",FALSE,FALSE,0.300553466562619,0.0982998221248552
"ENSG00000267481.1","ENSG00000267481",FALSE,FALSE,0.63198426138285,0.60816132221158
"ENSG00000105619.15","TFPT",FALSE,FALSE,-0.537472981114345,-0.144114318225542
"ENSG00000125409.13","TEKT3",FALSE,TRUE,1.28144275320414,1.37172489022411
"ENSG00000140939.16","NOL3",FALSE,FALSE,-0.319592531187709,-0.222645323324834
"ENSG00000104904.13","OAZ1",FALSE,FALSE,-0.382789148477389,-0.257238772114258
"ENSG00000163331.12","DAPL1",FALSE,TRUE,1.38434848863273,2.31858339422281
"ENSG00000243836.8","WDR86-AS1",FALSE,TRUE,1.34406879905239,1.01010820837203
"ENSG00000127980.17","PEX1",FALSE,FALSE,0.311993867687081,0.118770456074682
"ENSG00000111669.16","TPI1",FALSE,FALSE,-0.415312993645361,-0.0503749531969575
"ENSG00000180535.5","BHLHA15",FALSE,TRUE,1.08217839196634,1.40106751639182
"ENSG00000130300.10","PLVAP",FALSE,FALSE,0.828086783137173,0.443959156075914
"ENSG00000120129.7","DUSP1",FALSE,FALSE,0.627800338924253,0.345879778831911
"ENSG00000283646.2","LINC02009",FALSE,FALSE,-0.787446491199598,-0.321687723871749
"ENSG00000143612.22","C1orf43",FALSE,FALSE,-0.225390056105219,-0.313030350224248
"ENSG00000293106.2","RPL23AP7",FALSE,FALSE,0.479324526628285,0.157839010452243
"ENSG00000144455.15","SUMF1",FALSE,FALSE,0.255816070825472,-0.0116980193449834
"ENSG00000136848.19","DAB2IP",FALSE,FALSE,-0.319500872375455,-0.567572363958516
"ENSG00000175707.11","KDF1",FALSE,FALSE,-0.642292567866378,-0.667595919861342
